Date,Server_ID,CPU_Usage(%),RAM_Usage(%),Internal_Temp(C),External_Temp(C),Energy_Usage(kWh),Fan_Status,Failure_Probability,Comments
2024-10-16,Server_19,56.37,52.13,62.54,15.63,62.07,Working,0.32,No issue
2024-10-16,Server_20,42.01,41.39,54.5,25.06,48.66,Working,0.39,No issue
2024-10-17,Server_1,93.37,29.84,61.46,29.29,67.58,Warning,0.56,Slight vibration
2024-10-17,Server_2,86.42,83.2,54.15,33.98,83.52,Working,0.02,No issue
2024-10-17,Server_3,57.97,79.0,44.18,38.65,67.02,Working,0.0,No issue
2024-10-17,Server_4,83.3,65.9,62.94,33.9,75.81,Working,0.25,No issue
2024-10-17,Server_5,87.05,74.5,60.11,33.32,83.19,Working,0.37,No issue
2024-10-17,Server_6,53.76,60.82,73.23,29.66,63.15,Working,0.65,No issue
2024-10-17,Server_7,43.8,36.77,67.0,24.65,44.53,Working,0.44,No issue
2024-10-17,Server_8,69.28,75.97,62.93,22.21,76.54,Working,0.29,No issue
2024-10-17,Server_9,27.92,69.15,63.58,34.91,50.91,Working,0.64,No issue
2024-10-17,Server_10,94.06,63.61,59.31,35.02,72.09,Working,0.46,No issue
2024-10-17,Server_11,39.4,70.22,73.41,35.66,56.94,Working,0.68,No issue
2024-10-17,Server_12,69.87,33.46,37.2,21.32,53.41,Working,0.0,No issue
2024-10-17,Server_13,28.38,82.99,57.83,26.46,55.51,Warning,0.18,Fan noise
2024-10-17,Server_14,67.79,85.44,33.47,32.7,68.77,Working,0.0,No issue
2024-10-17,Server_15,45.66,32.56,55.46,36.65,42.87,Working,0.23,No issue
2024-10-17,Server_16,74.7,72.36,70.13,27.74,73.36,Working,0.54,No issue
2024-10-17,Server_17,31.55,80.08,53.2,36.82,44.49,Working,0.09,No issue
2024-10-17,Server_18,69.97,41.46,79.88,34.74,63.99,Working,0.89,No issue
2024-10-17,Server_19,61.98,30.91,61.36,27.11,55.62,Working,0.48,No issue
2024-10-17,Server_20,88.42,53.84,44.35,26.9,72.7,Working,0.0,No issue
2024-10-18,Server_1,63.26,60.02,72.79,31.45,71.99,Working,0.86,No issue
2024-10-18,Server_2,92.25,69.35,71.47,17.5,83.8,Working,0.67,No issue
2024-10-18,Server_3,49.19,26.62,39.41,19.31,31.03,Working,0.0,No issue
2024-10-18,Server_4,68.44,40.81,68.04,24.49,57.27,Working,0.45,No issue
2024-10-18,Server_5,27.96,21.97,54.84,20.83,34.19,Working,0.3,No issue
2024-10-18,Server_6,18.15,47.44,57.82,36.61,34.44,Working,0.16,No issue
2024-10-18,Server_7,94.21,39.31,66.21,23.15,70.22,Working,0.59,No issue
2024-10-18,Server_8,40.25,30.27,53.93,28.25,38.63,Working,0.13,No issue
2024-10-18,Server_9,19.69,74.58,63.92,23.61,49.6,Working,0.43,No issue
2024-10-18,Server_10,54.18,46.52,60.98,26.49,57.58,Working,0.24,No issue
2024-10-18,Server_11,16.55,69.16,79.26,22.09,39.46,Working,1.0,No issue
2024-10-18,Server_12,86.94,68.31,42.3,27.39,73.44,Working,0.0,No issue
2024-10-18,Server_13,50.3,46.74,60.23,16.2,48.91,Working,0.42,No issue
2024-10-18,Server_14,14.51,69.43,31.36,33.13,35.3,Working,0.0,No issue
2024-10-18,Server_15,70.75,54.92,37.29,32.73,58.84,Working,0.0,No issue
2024-10-18,Server_16,36.68,26.88,51.25,37.41,34.89,Working,0.08,No issue
2024-10-18,Server_17,34.27,80.83,30.93,21.16,46.53,Warning,0.0,Fan noise
2024-10-18,Server_18,86.52,25.6,66.81,29.33,69.01,Working,0.47,No issue
2024-10-18,Server_19,10.09,54.66,47.63,32.07,30.47,Working,0.0,No issue
2024-10-18,Server_20,49.7,40.52,78.49,34.19,55.24,Working,0.85,No issue
2024-10-19,Server_1,37.69,66.17,77.62,26.02,44.11,Working,0.97,No issue
2024-10-19,Server_2,17.66,67.46,77.39,27.03,46.96,Failed,0.81,Power fluctuation
2024-10-19,Server_3,61.61,40.7,54.59,34.23,52.06,Working,0.09,No issue
2024-10-19,Server_4,85.49,31.44,40.69,22.15,64.34,Working,0.0,No issue
2024-10-19,Server_5,73.98,71.7,30.04,36.46,71.49,Failed,0.0,Overheating
2024-10-19,Server_6,60.25,78.91,75.66,24.25,71.76,Working,0.95,No issue
2024-10-19,Server_7,85.86,78.11,70.27,25.94,80.08,Working,0.62,No issue
2024-10-19,Server_8,54.39,39.14,52.72,22.66,47.47,Working,0.09,No issue
2024-10-19,Server_9,49.24,73.65,32.27,25.77,55.25,Working,0.0,No issue
2024-10-19,Server_10,26.55,32.25,73.43,17.13,44.44,Working,0.69,No issue
2024-10-19,Server_11,67.83,25.04,70.01,19.99,52.53,Working,0.49,No issue
2024-10-19,Server_12,55.36,69.68,53.29,27.94,56.48,Failed,0.13,Slight vibration
2024-10-19,Server_13,60.2,47.75,70.17,30.25,61.91,Working,0.56,No issue
2024-10-19,Server_14,13.82,68.36,68.89,19.1,42.0,Working,0.54,No issue
2024-10-19,Server_15,36.5,83.99,45.64,33.04,57.28,Working,0.0,No issue
2024-10-19,Server_16,40.66,81.52,52.2,34.7,50.91,Working,0.01,No issue
2024-10-19,Server_17,75.51,86.18,75.58,38.16,82.35,Working,0.69,No issue
2024-10-19,Server_18,89.99,44.18,76.56,32.43,61.56,Working,0.97,No issue
2024-10-19,Server_19,22.94,35.02,45.07,35.99,34.28,Working,0.0,No issue
2024-10-19,Server_20,23.84,53.64,45.1,30.44,51.99,Working,0.0,No issue
2024-10-20,Server_1,45.88,27.79,77.4,26.83,45.74,Working,0.85,No issue
2024-10-20,Server_2,25.75,88.61,48.68,15.06,50.52,Warning,0.05,No issue
2024-10-20,Server_3,80.18,63.89,68.56,16.4,64.48,Working,0.63,No issue
2024-10-20,Server_4,27.08,69.84,59.07,35.51,51.7,Working,0.38,No issue
2024-10-20,Server_5,60.26,58.9,78.86,25.64,62.45,Working,1.0,No issue
2024-10-20,Server_6,43.44,87.98,47.8,27.59,60.85,Working,0.03,No issue
2024-10-20,Server_7,77.74,26.94,43.59,23.66,50.71,Warning,0.0,Slight vibration
2024-10-20,Server_8,87.21,51.2,49.17,29.71,71.4,Working,0.19,No issue
2024-10-20,Server_9,61.08,22.69,34.98,37.76,41.6,Warning,0.0,Fan noise
2024-10-20,Server_10,48.66,63.01,57.66,21.92,54.32,Working,0.12,No issue
2024-10-20,Server_11,63.83,64.67,52.69,24.99,54.61,Working,0.0,No issue
2024-10-20,Server_12,59.26,46.98,68.56,37.6,62.63,Working,0.48,No issue
2024-10-20,Server_13,63.02,52.38,30.88,16.52,52.41,Working,0.0,No issue
2024-10-20,Server_14,30.17,81.43,41.97,26.79,57.81,Working,0.0,No issue
2024-10-20,Server_15,61.47,46.18,34.21,37.21,60.12,Working,0.0,No issue
2024-10-20,Server_16,67.13,74.57,76.39,22.02,69.85,Working,0.86,No issue
2024-10-20,Server_17,33.83,89.31,37.11,32.78,54.5,Working,0.0,No issue
2024-10-20,Server_18,65.98,61.88,68.23,34.37,62.31,Working,0.49,No issue
2024-10-20,Server_19,38.1,43.77,39.77,37.75,37.17,Working,0.0,No issue
2024-10-20,Server_20,85.63,25.17,63.67,22.9,68.54,Working,0.65,No issue
2024-10-21,Server_1,21.32,65.65,52.47,25.32,35.54,Working,0.0,No issue
2024-10-21,Server_2,91.14,79.09,38.55,23.25,75.18,Working,0.0,No issue
2024-10-21,Server_3,93.7,60.73,62.01,19.83,73.57,Working,0.56,No issue
2024-10-21,Server_4,32.3,74.63,47.96,25.36,53.58,Working,0.0,No issue
2024-10-21,Server_5,23.24,73.18,66.18,15.95,46.63,Working,0.5,No issue
2024-10-21,Server_6,34.67,89.05,66.38,36.45,58.28,Working,0.6,No issue
2024-10-21,Server_7,76.72,34.19,63.31,22.05,64.71,Working,0.54,No issue
2024-10-21,Server_8,61.0,56.35,74.96,26.71,63.23,Working,0.54,No issue
2024-10-21,Server_9,88.96,31.28,37.04,28.02,58.25,Warning,0.0,Slight vibration
2024-10-21,Server_10,11.52,77.76,72.01,21.43,48.64,Working,0.83,No issue
2024-10-21,Server_11,37.58,78.77,76.58,23.09,69.44,Failed,0.81,Overheating
2024-10-21,Server_12,53.0,46.86,78.55,15.36,53.69,Working,0.92,No issue
2024-10-21,Server_13,52.5,66.34,39.18,22.65,49.31,Working,0.0,No issue
2024-10-21,Server_14,73.37,89.95,78.5,39.01,64.85,Failed,1.0,Fan noise
2024-10-21,Server_15,48.51,49.19,53.56,20.88,57.01,Working,0.21,No issue
2024-10-21,Server_16,81.55,52.4,61.26,20.43,70.09,Working,0.35,No issue
2024-10-21,Server_17,44.29,61.8,55.11,17.82,57.15,Working,0.09,No issue
2024-10-21,Server_18,81.22,24.16,36.64,27.13,54.96,Working,0.0,No issue
2024-10-21,Server_19,81.93,87.17,59.32,27.64,75.69,Working,0.33,No issue
2024-10-21,Server_20,13.77,84.26,39.61,36.01,38.47,Working,0.0,No issue
2024-10-22,Server_1,43.1,22.85,78.51,39.33,50.24,Working,0.99,No issue
2024-10-22,Server_2,19.25,44.75,41.89,35.1,39.28,Working,0.0,No issue
2024-10-22,Server_3,43.68,76.65,65.13,24.73,55.94,Working,0.57,No issue
2024-10-22,Server_4,58.75,25.96,76.73,15.39,49.52,Failed,0.9,Slight vibration
2024-10-22,Server_5,18.64,76.31,65.39,18.65,41.66,Warning,0.43,Overheating
2024-10-22,Server_6,31.43,31.81,77.63,21.34,36.41,Working,0.85,No issue
2024-10-22,Server_7,18.76,56.58,43.01,17.06,38.6,Working,0.0,No issue
2024-10-22,Server_8,80.8,53.03,47.83,33.52,63.41,Working,0.0,No issue
2024-10-22,Server_9,14.58,47.37,57.52,23.21,42.99,Working,0.37,No issue
2024-10-22,Server_10,57.57,87.5,59.25,28.25,68.09,Working,0.47,No issue
2024-10-22,Server_11,90.25,33.6,77.66,34.44,67.12,Warning,0.86,No issue
2024-10-22,Server_12,68.8,88.92,35.31,19.88,56.91,Working,0.0,No issue
2024-10-22,Server_13,76.34,57.1,37.88,25.98,67.3,Working,0.0,No issue
2024-10-22,Server_14,94.35,28.86,35.0,33.8,62.16,Working,0.0,No issue
2024-10-22,Server_15,72.03,25.62,39.96,18.37,49.27,Working,0.0,No issue
2024-10-22,Server_16,28.92,41.97,72.42,15.74,51.85,Warning,0.58,Needs replacement
2024-10-22,Server_17,61.8,82.46,60.67,36.8,74.0,Working,0.44,No issue
2024-10-22,Server_18,24.8,75.21,68.59,21.86,46.56,Working,0.59,No issue
2024-10-22,Server_19,87.76,47.26,77.36,18.89,72.85,Working,0.97,No issue
2024-10-22,Server_20,94.14,34.06,79.08,17.32,67.81,Working,1.0,No issue
2024-10-23,Server_1,86.74,40.89,68.17,30.25,75.7,Working,0.68,No issue
2024-10-23,Server_2,55.07,88.15,53.27,25.29,69.19,Failed,0.03,Needs replacement
2024-10-23,Server_3,22.28,35.81,72.9,17.11,40.02,Working,0.83,No issue
2024-10-23,Server_4,22.49,71.27,36.25,15.65,36.68,Working,0.0,No issue
2024-10-23,Server_5,53.74,30.51,42.66,32.56,54.35,Working,0.0,No issue
2024-10-23,Server_6,90.66,27.3,70.39,29.28,78.14,Working,0.66,No issue
2024-10-23,Server_7,20.99,23.81,49.09,15.16,22.88,Working,0.0,No issue
2024-10-23,Server_8,90.24,54.6,76.37,25.04,87.82,Working,0.94,No issue
2024-10-23,Server_9,89.97,42.32,38.23,20.84,64.96,Working,0.0,No issue
2024-10-23,Server_10,56.41,85.28,43.31,24.27,50.21,Working,0.0,No issue
2024-10-23,Server_11,93.11,56.52,42.05,25.74,73.03,Warning,0.0,Power fluctuation
2024-10-23,Server_12,67.57,35.84,47.88,16.67,53.12,Working,0.01,No issue
2024-10-23,Server_13,79.79,47.1,64.54,31.85,66.92,Working,0.61,No issue
2024-10-23,Server_14,27.44,71.15,48.44,22.87,35.56,Warning,0.0,Power fluctuation
2024-10-23,Server_15,57.3,53.34,43.09,27.24,51.69,Warning,0.0,No issue
2024-10-23,Server_16,65.85,50.86,54.79,31.01,65.06,Working,0.37,No issue
2024-10-23,Server_17,73.34,35.82,48.9,30.41,54.54,Working,0.0,No issue
2024-10-23,Server_18,90.75,45.05,47.4,37.48,70.1,Working,0.0,No issue
2024-10-23,Server_19,14.8,47.52,33.17,19.0,25.73,Working,0.0,No issue
2024-10-23,Server_20,38.57,74.91,62.56,31.03,53.65,Working,0.34,No issue
2024-10-24,Server_1,38.36,70.56,71.36,34.97,42.64,Working,0.79,No issue
2024-10-24,Server_2,62.68,38.1,52.08,15.8,53.0,Working,0.22,No issue
2024-10-24,Server_3,89.36,59.33,68.28,31.63,88.19,Working,0.55,No issue
2024-10-24,Server_4,12.97,48.52,61.13,29.69,33.67,Working,0.35,No issue
2024-10-24,Server_5,11.96,41.21,38.88,16.76,25.47,Warning,0.0,Needs replacement
2024-10-24,Server_6,68.25,30.2,57.27,36.64,64.32,Working,0.27,No issue
2024-10-24,Server_7,68.74,30.82,32.55,34.37,52.88,Working,0.0,No issue
2024-10-24,Server_8,53.22,31.49,32.56,36.06,31.99,Working,0.0,No issue
2024-10-24,Server_9,16.07,73.97,51.52,16.34,36.29,Working,0.0,No issue
2024-10-24,Server_10,68.03,26.72,49.85,21.89,51.71,Working,0.0,No issue
2024-10-24,Server_11,22.31,42.38,62.39,28.97,32.91,Working,0.44,No issue
2024-10-24,Server_12,72.41,73.69,77.04,16.43,75.29,Working,1.0,No issue
2024-10-24,Server_13,71.09,34.53,41.66,22.97,55.28,Working,0.0,No issue
2024-10-24,Server_14,89.17,30.01,74.45,25.17,60.08,Working,0.89,No issue
2024-10-24,Server_15,86.24,27.44,41.41,39.97,56.16,Warning,0.0,Needs replacement
2024-10-24,Server_16,39.31,37.43,49.12,20.48,41.94,Working,0.0,No issue
2024-10-24,Server_17,78.64,85.63,72.31,35.94,81.52,Working,0.86,No issue
2024-10-24,Server_18,69.95,62.21,79.02,31.6,79.85,Working,1.0,No issue
2024-10-24,Server_19,29.34,42.56,62.94,38.39,41.94,Working,0.43,No issue
2024-10-24,Server_20,45.36,33.4,44.84,25.0,38.61,Working,0.0,No issue
2024-10-25,Server_1,80.77,60.17,35.71,32.96,67.56,Working,0.0,No issue
2024-10-25,Server_2,45.24,83.92,53.2,33.69,55.25,Working,0.04,No issue
2024-10-25,Server_3,12.07,53.4,43.21,17.99,32.3,Working,0.0,No issue
2024-10-25,Server_4,34.13,62.73,34.06,34.5,50.17,Working,0.0,No issue
2024-10-25,Server_5,37.56,89.75,32.16,27.1,48.5,Working,0.0,No issue
2024-10-25,Server_6,26.67,46.67,79.63,20.99,41.41,Working,1.0,No issue
2024-10-25,Server_7,80.28,56.18,52.32,38.64,73.33,Working,0.09,No issue
2024-10-25,Server_8,23.67,71.82,74.51,25.65,53.2,Working,0.9,No issue
2024-10-25,Server_9,57.78,45.51,52.79,21.79,53.76,Working,0.05,No issue
2024-10-25,Server_10,73.68,86.5,35.36,31.69,68.08,Failed,0.0,Fan noise
2024-10-25,Server_11,15.62,42.6,42.3,36.75,30.4,Working,0.0,No issue
2024-10-25,Server_12,80.62,80.48,72.45,17.43,77.12,Working,0.76,No issue
2024-10-25,Server_13,68.16,28.97,32.22,37.87,55.66,Working,0.0,No issue
2024-10-25,Server_14,73.36,34.39,52.74,37.9,60.23,Warning,0.15,Slight vibration
2024-10-25,Server_15,79.87,88.97,71.95,27.96,78.56,Working,0.6,No issue
2024-10-25,Server_16,29.4,65.33,50.95,31.06,48.76,Working,0.01,No issue
2024-10-25,Server_17,27.84,71.22,59.98,27.23,52.78,Working,0.48,No issue
2024-10-25,Server_18,69.23,56.21,65.98,15.03,65.92,Working,0.58,No issue
2024-10-25,Server_19,12.19,23.56,39.85,24.33,25.27,Working,0.0,No issue
2024-10-25,Server_20,92.14,37.12,69.56,20.05,75.96,Working,0.51,No issue
2024-10-26,Server_1,40.65,46.51,77.48,36.42,46.22,Working,0.78,No issue
2024-10-26,Server_2,71.82,81.52,46.71,37.94,67.51,Working,0.04,No issue
2024-10-26,Server_3,70.12,70.78,60.02,38.43,70.22,Working,0.3,No issue
2024-10-26,Server_4,40.27,21.72,73.76,25.41,43.35,Working,0.71,No issue
2024-10-26,Server_5,61.14,53.22,48.37,17.14,49.56,Working,0.0,No issue
2024-10-26,Server_6,41.55,77.97,48.29,30.54,52.56,Working,0.0,No issue
2024-10-26,Server_7,22.79,79.42,40.68,25.31,49.84,Working,0.0,No issue
2024-10-26,Server_8,31.69,71.86,30.54,23.22,46.85,Failed,0.0,Needs replacement
2024-10-26,Server_9,48.76,48.05,57.9,17.54,55.3,Working,0.28,No issue
2024-10-26,Server_10,11.22,81.52,68.2,36.47,45.19,Working,0.73,No issue
2024-10-26,Server_11,77.79,20.48,41.34,39.36,49.46,Working,0.0,No issue
2024-10-26,Server_12,21.08,40.48,61.58,22.76,34.21,Working,0.37,No issue
2024-10-26,Server_13,11.74,39.29,57.95,23.47,29.24,Working,0.23,No issue
2024-10-26,Server_14,39.5,36.42,64.87,16.54,45.0,Working,0.43,No issue
2024-10-26,Server_15,49.16,21.33,31.33,33.62,32.61,Working,0.0,No issue
2024-10-26,Server_16,18.57,32.58,67.25,25.54,27.69,Working,0.78,No issue
2024-10-26,Server_17,54.89,23.69,50.05,35.3,45.29,Warning,0.21,Needs replacement
2024-10-26,Server_18,88.82,47.39,40.35,18.3,70.86,Working,0.0,No issue
2024-10-26,Server_19,89.53,49.43,51.71,31.07,67.85,Working,0.14,No issue
2024-10-26,Server_20,89.05,62.74,62.31,28.37,75.94,Working,0.18,No issue
2024-10-27,Server_1,49.06,39.78,54.27,25.67,41.93,Working,0.23,No issue
2024-10-27,Server_2,83.76,89.06,73.38,38.1,77.63,Working,0.73,No issue
2024-10-27,Server_3,59.55,63.05,40.39,16.61,58.65,Working,0.0,No issue
2024-10-27,Server_4,12.81,69.87,62.02,17.32,39.88,Working,0.38,No issue
2024-10-27,Server_5,87.24,54.47,74.34,33.61,79.03,Working,0.8,No issue
2024-10-27,Server_6,26.89,42.46,66.08,23.75,34.48,Working,0.59,No issue
2024-10-27,Server_7,58.22,58.1,68.4,20.18,58.7,Working,0.51,No issue
2024-10-27,Server_8,35.1,22.24,74.44,35.16,39.78,Working,0.67,No issue
2024-10-27,Server_9,40.25,48.36,65.18,26.11,47.47,Working,0.55,No issue
2024-10-27,Server_10,29.2,87.73,48.49,30.51,60.57,Working,0.01,No issue
2024-10-27,Server_11,56.81,74.37,43.91,25.7,59.52,Working,0.0,No issue
2024-10-27,Server_12,82.27,55.58,35.34,25.23,73.62,Working,0.0,No issue
2024-10-27,Server_13,29.45,56.13,35.2,38.53,38.52,Working,0.0,No issue
2024-10-27,Server_14,54.55,20.84,59.08,17.03,40.9,Working,0.29,No issue
2024-10-27,Server_15,12.46,29.59,69.12,31.53,28.47,Warning,0.68,Overheating
2024-10-27,Server_16,41.69,24.57,68.1,33.67,44.61,Working,0.61,No issue
2024-10-27,Server_17,10.39,33.15,48.46,22.1,19.69,Warning,0.0,Power fluctuation
2024-10-27,Server_18,18.95,52.1,69.18,22.88,32.76,Working,0.58,No issue
2024-10-27,Server_19,34.26,65.71,41.07,25.55,43.07,Warning,0.0,Needs replacement
2024-10-27,Server_20,26.31,61.49,32.55,24.97,38.44,Working,0.0,No issue
2024-10-28,Server_1,56.73,35.78,46.31,18.91,50.71,Working,0.0,No issue
2024-10-28,Server_2,32.32,24.68,38.25,30.31,25.73,Working,0.0,No issue
2024-10-28,Server_3,24.1,84.88,69.62,32.85,44.83,Working,0.72,No issue
2024-10-28,Server_4,46.02,78.22,69.21,33.21,59.68,Working,0.6,No issue
2024-10-28,Server_5,54.45,23.76,55.47,30.0,43.59,Working,0.26,No issue
2024-10-28,Server_6,84.31,86.5,39.71,15.19,84.41,Working,0.0,No issue
2024-10-28,Server_7,10.42,37.86,64.79,24.83,29.58,Working,0.52,No issue
2024-10-28,Server_8,60.09,46.55,71.06,27.11,53.04,Working,0.67,No issue
2024-10-28,Server_9,55.23,79.85,54.62,30.07,55.37,Working,0.28,No issue
2024-10-28,Server_10,22.58,54.28,58.78,19.88,41.55,Failed,0.32,No issue
2024-10-28,Server_11,62.44,58.97,49.28,39.7,57.99,Working,0.0,No issue
2024-10-28,Server_12,59.38,50.92,68.92,24.85,61.99,Working,0.71,No issue
2024-10-28,Server_13,63.22,85.12,76.56,23.8,67.41,Working,0.99,No issue
2024-10-28,Server_14,30.66,40.81,40.75,38.0,30.07,Working,0.0,No issue
2024-10-28,Server_15,46.3,71.06,32.46,32.09,46.99,Working,0.0,No issue
2024-10-28,Server_16,78.47,66.1,34.13,36.44,65.27,Warning,0.0,Fan noise
2024-10-28,Server_17,56.44,25.24,49.3,39.36,49.07,Working,0.0,No issue
2024-10-28,Server_18,39.38,59.3,44.07,30.36,46.36,Working,0.0,No issue
2024-10-28,Server_19,49.07,50.85,46.95,20.87,53.58,Working,0.0,No issue
2024-10-28,Server_20,16.47,44.29,31.27,20.54,25.8,Warning,0.0,No issue
2024-10-29,Server_1,61.78,59.36,45.69,26.0,56.81,Working,0.0,No issue
2024-10-29,Server_2,72.09,48.58,44.82,37.12,69.94,Working,0.0,No issue
2024-10-29,Server_3,41.0,36.75,75.44,22.43,39.41,Working,0.8,No issue
2024-10-29,Server_4,68.64,61.75,55.22,18.24,70.63,Working,0.1,No issue
2024-10-29,Server_5,32.29,81.89,36.1,33.8,43.31,Working,0.0,No issue
2024-10-29,Server_6,85.7,88.36,54.5,19.77,83.4,Working,0.06,No issue
2024-10-29,Server_7,14.33,77.78,60.52,28.12,45.32,Working,0.52,No issue
2024-10-29,Server_8,29.86,22.23,72.91,30.6,31.81,Working,0.69,No issue
2024-10-29,Server_9,76.42,57.63,66.19,20.69,66.31,Working,0.64,No issue
2024-10-29,Server_10,22.73,86.86,77.21,20.1,53.77,Working,0.83,No issue
2024-10-29,Server_11,39.79,44.04,48.52,20.14,39.91,Working,0.07,No issue
2024-10-29,Server_12,13.21,72.03,64.0,27.6,42.68,Working,0.37,No issue
2024-10-29,Server_13,14.58,87.03,47.34,27.25,43.18,Warning,0.14,Overheating
2024-10-29,Server_14,12.47,63.63,44.86,35.66,36.86,Working,0.0,No issue
2024-10-29,Server_15,69.5,35.92,59.09,17.63,55.59,Warning,0.39,Power fluctuation
2024-10-29,Server_16,51.44,86.12,64.68,31.91,64.78,Working,0.37,No issue
2024-10-29,Server_17,46.52,43.99,78.34,36.09,50.79,Working,0.93,No issue
2024-10-29,Server_18,64.86,56.28,33.3,30.75,54.4,Failed,0.0,Power fluctuation
2024-10-29,Server_19,78.33,34.48,64.87,35.67,62.49,Working,0.5,No issue
2024-10-29,Server_20,86.75,47.49,55.96,27.1,60.18,Working,0.04,No issue
2024-10-30,Server_1,90.66,61.73,65.16,39.19,80.31,Working,0.55,No issue
2024-10-30,Server_2,22.46,36.95,36.63,30.71,35.24,Working,0.0,No issue
2024-10-30,Server_3,57.96,81.7,45.57,22.28,67.3,Warning,0.0,Slight vibration
2024-10-30,Server_4,53.99,45.72,43.42,35.07,47.89,Working,0.0,No issue
2024-10-30,Server_5,56.99,21.62,71.19,38.83,44.76,Working,0.64,No issue
2024-10-30,Server_6,29.83,35.67,33.94,22.05,33.11,Working,0.0,No issue
2024-10-30,Server_7,49.21,62.9,53.99,27.94,50.0,Working,0.08,No issue
2024-10-30,Server_8,25.05,83.9,69.53,33.34,51.65,Working,0.56,No issue
2024-10-30,Server_9,21.08,66.13,38.24,18.54,28.98,Working,0.0,No issue
2024-10-30,Server_10,78.32,28.54,34.6,36.89,56.92,Working,0.0,No issue
2024-10-30,Server_11,18.77,54.32,58.42,26.02,40.67,Working,0.16,No issue
2024-10-30,Server_12,45.62,53.31,56.42,30.55,44.79,Working,0.25,No issue
2024-10-30,Server_13,74.45,69.4,66.69,25.74,76.62,Working,0.59,No issue
2024-10-30,Server_14,28.37,82.49,56.06,20.8,40.0,Working,0.28,No issue
2024-10-30,Server_15,64.31,78.15,50.7,28.63,64.98,Failed,0.0,Overheating
2024-10-30,Server_16,94.93,84.93,46.48,33.51,81.28,Warning,0.0,Power fluctuation
2024-10-30,Server_17,64.28,41.78,66.7,17.52,61.23,Working,0.71,No issue
2024-10-30,Server_18,68.1,42.09,30.38,28.43,45.05,Warning,0.0,Overheating
2024-10-30,Server_19,51.67,33.48,63.14,38.89,52.1,Warning,0.42,Fan noise
2024-10-30,Server_20,41.23,42.81,35.78,15.25,37.91,Working,0.0,No issue
2024-10-31,Server_1,57.61,50.05,57.04,31.03,47.96,Working,0.24,No issue
2024-10-31,Server_2,70.48,62.45,32.1,19.85,66.26,Working,0.0,No issue
2024-10-31,Server_3,66.92,46.4,49.11,23.91,58.31,Working,0.0,No issue
2024-10-31,Server_4,13.81,36.09,62.92,37.81,27.62,Working,0.41,No issue
2024-10-31,Server_5,53.01,81.7,33.94,22.26,59.29,Working,0.0,No issue
2024-10-31,Server_6,10.84,45.75,52.87,35.5,28.23,Working,0.0,No issue
2024-10-31,Server_7,51.73,60.19,42.53,17.85,58.81,Working,0.0,No issue
2024-10-31,Server_8,61.75,81.38,47.34,24.88,61.31,Failed,0.0,Power fluctuation
2024-10-31,Server_9,49.96,38.73,36.09,31.06,40.06,Working,0.0,No issue
2024-10-31,Server_10,16.66,71.54,35.85,18.51,41.84,Working,0.0,No issue
2024-10-31,Server_11,26.64,88.34,38.94,29.99,51.61,Working,0.0,No issue
2024-10-31,Server_12,35.17,30.55,44.0,36.69,44.32,Working,0.0,No issue
2024-10-31,Server_13,55.37,27.33,40.45,20.06,36.65,Working,0.0,No issue
2024-10-31,Server_14,89.92,71.04,74.82,39.6,78.36,Working,0.86,No issue
2024-10-31,Server_15,45.01,20.28,32.35,35.11,32.03,Failed,0.0,No issue
2024-10-31,Server_16,55.97,27.67,41.44,24.79,45.98,Working,0.0,No issue
2024-10-31,Server_17,94.92,25.44,71.87,28.6,68.63,Working,0.74,No issue
2024-10-31,Server_18,61.9,46.87,31.61,21.85,49.37,Working,0.0,No issue
2024-10-31,Server_19,12.11,35.77,64.23,32.64,34.99,Working,0.44,No issue
2024-10-31,Server_20,86.99,38.43,35.75,37.45,60.81,Warning,0.0,Overheating
2024-11-01,Server_1,64.68,73.85,63.85,27.01,66.75,Working,0.45,No issue
